
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
            Galway | 100594758472619834 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472614185 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |     Phone
            Galway | 100594758472619835 |            >50 |             1 |         1 | The Carol Martinez Experience |     2015 | 2015-01-04 | 100594758472613921 |          Galway | 100594758472613921 | 100594758472614185 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |  Facebook
            Galway | 100594758472619836 |            >50 |             1 |         1 |                   Scott Craig |     2014 | 2014-01-05 | 100594758472613929 |         Donegal | 100594758472613929 | 100594758472614185 |    3 |         Jury |                                                      0.5 | 2014-01-05 |        TV
            Galway | 100594758472619837 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472614185 |    2 |         Jury |                                                        1 | 2022-01-02 |        TV
            Galway | 100594758472619838 |            >50 |             1 |         1 |             Alexandra Parsons |     2018 | 2018-01-07 | 100594758472613946 |          Antrim | 100594758472613946 | 100594758472614185 |    1 |         Jury |                                                        1 | 2018-01-07 |     Phone
            Galway | 100594758472619839 |            >50 |             1 |         1 |            The Erica Kim Band |     2021 | 2021-01-03 | 100594758472613979 |          Offaly | 100594758472613979 | 100594758472614185 |    1 |         Jury |                                                        1 | 2021-01-03 |        TV
            Galway | 100594758472619840 |            >50 |             1 |         1 |                   Amanda Hahn |     2016 | 2016-01-03 | 100594758472613999 |         Kildare | 100594758472613999 | 100594758472614185 |    3 |         Jury |                                                        1 | 2016-01-03 |        TV
            Galway | 100594758472620706 |            >50 |             1 |         1 |                    April Page |     2017 | 2017-01-01 | 100594758472613912 |            Cork | 100594758472613912 | 100594758472614026 |    4 |     Audience |                                                      0.5 | 2017-01-01 | Instagram
            Galway | 100594758472620707 |            >50 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472614026 |    2 |     Audience |                                                        1 | 2019-01-06 |     Phone
            Galway | 100594758472620708 |            >50 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472614026 |    5 |     Audience |                                                      0.5 | 2016-01-03 | Instagram
            Galway | 100594758472620709 |            >50 |             1 |         1 |                   Ian Johnson |     2018 | 2018-01-07 | 100594758472613924 |            Mayo | 100594758472613924 | 100594758472614026 |    2 |     Audience |                                                      0.5 | 2018-01-07 | Instagram
            Galway | 100594758472620710 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472614026 |    1 |     Audience |                                                        1 | 2022-01-02 |     Phone
            Galway | 100594758472620711 |            >50 |             1 |         1 |                   Howard Rice |     2014 | 2014-01-05 | 100594758472613953 |       Roscommon | 100594758472613953 | 100594758472614026 |    1 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Instagram
            Galway | 100594758472621387 |            >50 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472614171 |    2 |     Audience |                                                      0.5 | 2018-01-07 |  Facebook
            Galway | 100594758472621388 |            >50 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472614171 |    1 |     Audience |                                                      0.5 | 2017-01-01 | Instagram
            Galway | 100594758472621389 |            >50 |             1 |         1 |            Christopher Obrien |     2022 | 2022-01-02 | 100594758472613949 |        Limerick | 100594758472613949 | 100594758472614171 |    2 |     Audience |                                                        1 | 2022-01-02 |        TV
            Galway | 100594758472621390 |            >50 |             1 |         1 |                   Howard Rice |     2014 | 2014-01-05 | 100594758472613953 |       Roscommon | 100594758472613953 | 100594758472614171 |    2 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 |     Phone
            Galway | 100594758472621391 |            >50 |             1 |         1 |              Mrs. Joy Herrera |     2016 | 2016-01-03 | 100594758472613991 |       Westmeath | 100594758472613991 | 100594758472614171 |    1 |     Audience |                                                        1 | 2016-01-03 |     Phone
            Galway | 100594758472621441 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472614181 |    4 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Instagram
            Galway | 100594758472621442 |            >50 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472614181 |    5 |     Audience |                                                        1 | 2016-01-03 |        TV
            Galway | 100594758472621443 |            >50 |             1 |         1 |            Christopher Obrien |     2022 | 2022-01-02 | 100594758472613949 |        Limerick | 100594758472613949 | 100594758472614181 |    1 |     Audience |                                                      0.5 | 2022-01-02 | Instagram
            Galway | 100594758472625824 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472614756 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 |  Facebook
            Galway | 100594758472625825 |            >50 |             1 |         1 |                Catherine Mack |     2015 | 2015-01-04 | 100594758472613938 |           Clare | 100594758472613938 | 100594758472614756 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 |  Facebook
            Galway | 100594758472625826 |            >50 |             1 |         1 |      The Joseph Roberts Combo |     2017 | 2017-01-01 | 100594758472613945 |          Tyrone | 100594758472613945 | 100594758472614756 |    1 |         Jury |                                                      0.5 | 2017-01-01 | Instagram
            Galway | 100594758472625827 |            >50 |             1 |         1 |                  Cindy Hardin |     2019 | 2019-01-06 | 100594758472613947 |          Antrim | 100594758472613947 | 100594758472614756 |    4 |         Jury |                                                        1 | 2019-01-06 |     Phone
            Galway | 100594758472625828 |            >50 |             1 |         1 |                 Nathan Ortega |     2021 | 2021-01-03 | 100594758472613982 |           Cavan | 100594758472613982 | 100594758472614756 |    1 |         Jury |                                                        1 | 2021-01-03 |        TV
